start_id,start_vertex_type,end_id,end_vertex_type,gears
474,Car,11,Transmission,1
247,Car,11,Transmission,1
163,Car,11,Transmission,1
672,Car,11,Transmission,1
439,Car,23,Transmission,10
760,Car,23,Transmission,10
121,Car,23,Transmission,10
592,Car,23,Transmission,10
72,Car,23,Transmission,10
137,Car,23,Transmission,10
80,Car,23,Transmission,10
182,Car,23,Transmission,10
779,Car,23,Transmission,10
332,Car,23,Transmission,10
213,Car,19,Transmission,6
309,Car,19,Transmission,6
473,Car,19,Transmission,6
602,Car,19,Transmission,6
240,Car,19,Transmission,6
826,Car,19,Transmission,6
109,Car,19,Transmission,6
277,Car,19,Transmission,6
45,Car,19,Transmission,6
385,Car,19,Transmission,6
483,Car,19,Transmission,6
237,Car,19,Transmission,6
13,Car,19,Transmission,6
487,Car,19,Transmission,6
486,Car,19,Transmission,6
327,Car,19,Transmission,6
463,Car,19,Transmission,6
693,Car,19,Transmission,6
692,Car,19,Transmission,6
807,Car,26,Transmission,7
709,Car,26,Transmission,7
762,Car,26,Transmission,7
574,Car,26,Transmission,7
763,Car,26,Transmission,7
408,Car,26,Transmission,7
450,Car,26,Transmission,7
573,Car,26,Transmission,7
188,Car,26,Transmission,7
100,Car,26,Transmission,7
131,Car,26,Transmission,7
526,Car,26,Transmission,7
521,Car,26,Transmission,7
453,Car,26,Transmission,7
613,Car,20,Transmission,8
84,Car,20,Transmission,8
630,Car,20,Transmission,8
515,Car,20,Transmission,8
782,Car,20,Transmission,8
769,Car,20,Transmission,8
480,Car,20,Transmission,8
461,Car,20,Transmission,8
505,Car,20,Transmission,8
451,Car,20,Transmission,8
449,Car,20,Transmission,8
668,Car,20,Transmission,8
276,Car,20,Transmission,8
614,Car,20,Transmission,8
73,Car,20,Transmission,8
539,Car,20,Transmission,8
236,Car,20,Transmission,8
359,Car,20,Transmission,8
219,Car,20,Transmission,8
65,Car,20,Transmission,8
305,Car,20,Transmission,8
565,Car,20,Transmission,8
138,Car,20,Transmission,8
382,Car,20,Transmission,8
350,Car,20,Transmission,8
815,Car,20,Transmission,8
453,Car,10,Transmission,10
279,Car,10,Transmission,10
63,Car,10,Transmission,10
338,Car,10,Transmission,10
511,Car,10,Transmission,10
435,Car,10,Transmission,10
552,Car,10,Transmission,10
656,Car,10,Transmission,10
728,Car,10,Transmission,10
713,Car,10,Transmission,10
43,Car,10,Transmission,10
618,Car,10,Transmission,10
755,Car,10,Transmission,10
437,Car,10,Transmission,10
509,Car,10,Transmission,10
26,Car,10,Transmission,10
201,Car,10,Transmission,10
294,Car,10,Transmission,10
481,Car,10,Transmission,10
507,Car,10,Transmission,10
535,Car,10,Transmission,10
476,Car,10,Transmission,10
821,Car,10,Transmission,10
180,Car,10,Transmission,10
548,Car,10,Transmission,10
153,Car,10,Transmission,10
30,Car,10,Transmission,10
165,Car,10,Transmission,10
58,Car,10,Transmission,10
725,Car,10,Transmission,10
274,Car,10,Transmission,10
179,Car,10,Transmission,10
64,Car,10,Transmission,10
352,Car,10,Transmission,10
132,Car,10,Transmission,10
447,Car,10,Transmission,10
337,Car,10,Transmission,10
261,Car,10,Transmission,10
331,Car,10,Transmission,10
222,Car,10,Transmission,10
242,Car,10,Transmission,10
38,Car,10,Transmission,10
28,Car,10,Transmission,10
703,Car,10,Transmission,10
508,Car,10,Transmission,10
637,Car,10,Transmission,10
406,Car,10,Transmission,10
772,Car,10,Transmission,10
392,Car,10,Transmission,10
206,Car,10,Transmission,10
689,Car,10,Transmission,10
787,Car,10,Transmission,10
177,Car,10,Transmission,10
578,Car,10,Transmission,10
253,Car,10,Transmission,10
584,Car,10,Transmission,10
641,Car,10,Transmission,10
387,Car,10,Transmission,10
648,Car,10,Transmission,10
563,Car,10,Transmission,10
238,Car,10,Transmission,10
746,Car,10,Transmission,10
400,Car,10,Transmission,10
347,Car,10,Transmission,10
756,Car,10,Transmission,10
799,Car,10,Transmission,10
678,Car,10,Transmission,10
395,Car,10,Transmission,10
496,Car,10,Transmission,10
504,Car,10,Transmission,10
494,Car,17,Transmission,5
398,Car,17,Transmission,5
367,Car,8,Transmission,6
800,Car,8,Transmission,6
811,Car,8,Transmission,6
230,Car,8,Transmission,6
744,Car,8,Transmission,6
625,Car,8,Transmission,6
232,Car,8,Transmission,6
372,Car,8,Transmission,6
272,Car,8,Transmission,6
133,Car,8,Transmission,6
812,Car,8,Transmission,6
53,Car,8,Transmission,6
455,Car,8,Transmission,6
527,Car,8,Transmission,6
710,Car,8,Transmission,6
266,Car,8,Transmission,6
308,Car,8,Transmission,6
83,Car,8,Transmission,6
671,Car,8,Transmission,6
39,Car,8,Transmission,6
430,Car,8,Transmission,6
314,Car,8,Transmission,6
491,Car,8,Transmission,6
601,Car,8,Transmission,6
310,Car,8,Transmission,6
724,Car,8,Transmission,6
345,Car,8,Transmission,6
638,Car,8,Transmission,6
801,Car,8,Transmission,6
681,Car,8,Transmission,6
503,Car,14,Transmission,7
617,Car,14,Transmission,7
194,Car,14,Transmission,7
203,Car,14,Transmission,7
608,Car,14,Transmission,7
154,Car,14,Transmission,7
158,Car,14,Transmission,7
287,Car,14,Transmission,7
3,Car,14,Transmission,7
475,Car,14,Transmission,7
227,Car,14,Transmission,7
549,Car,14,Transmission,7
304,Car,25,Transmission,8
553,Car,25,Transmission,8
468,Car,25,Transmission,8
421,Car,25,Transmission,8
134,Car,25,Transmission,8
221,Car,25,Transmission,8
215,Car,25,Transmission,8
776,Car,25,Transmission,8
789,Car,25,Transmission,8
307,Car,25,Transmission,8
510,Car,25,Transmission,8
598,Car,25,Transmission,8
292,Car,25,Transmission,8
6,Car,25,Transmission,8
306,Car,25,Transmission,8
704,Car,25,Transmission,8
204,Car,25,Transmission,8
739,Car,25,Transmission,8
263,Car,25,Transmission,8
315,Car,25,Transmission,8
129,Car,25,Transmission,8
252,Car,25,Transmission,8
482,Car,25,Transmission,8
255,Car,25,Transmission,8
192,Car,25,Transmission,8
652,Car,25,Transmission,8
126,Car,25,Transmission,8
417,Car,25,Transmission,8
696,Car,25,Transmission,8
380,Car,25,Transmission,8
520,Car,25,Transmission,8
753,Car,25,Transmission,8
571,Car,25,Transmission,8
75,Car,25,Transmission,8
432,Car,25,Transmission,8
356,Car,25,Transmission,8
788,Car,25,Transmission,8
490,Car,25,Transmission,8
502,Car,25,Transmission,8
547,Car,25,Transmission,8
507,Car,25,Transmission,8
659,Car,25,Transmission,8
10,Car,25,Transmission,8
699,Car,25,Transmission,8
49,Car,25,Transmission,8
519,Car,25,Transmission,8
570,Car,25,Transmission,8
717,Car,25,Transmission,8
212,Car,25,Transmission,8
326,Car,25,Transmission,8
270,Car,25,Transmission,8
597,Car,25,Transmission,8
825,Car,25,Transmission,8
174,Car,25,Transmission,8
658,Car,25,Transmission,8
299,Car,25,Transmission,8
632,Car,25,Transmission,8
616,Car,25,Transmission,8
55,Car,25,Transmission,8
540,Car,25,Transmission,8
662,Car,25,Transmission,8
797,Car,25,Transmission,8
32,Car,25,Transmission,8
14,Car,25,Transmission,8
234,Car,25,Transmission,8
195,Car,25,Transmission,8
391,Car,25,Transmission,8
425,Car,25,Transmission,8
555,Car,25,Transmission,8
780,Car,25,Transmission,8
161,Car,25,Transmission,8
115,Car,25,Transmission,8
224,Car,25,Transmission,8
396,Car,25,Transmission,8
273,Car,25,Transmission,8
751,Car,25,Transmission,8
657,Car,25,Transmission,8
550,Car,25,Transmission,8
702,Car,25,Transmission,8
695,Car,25,Transmission,8
687,Car,25,Transmission,8
214,Car,25,Transmission,8
457,Car,25,Transmission,8
624,Car,25,Transmission,8
34,Car,25,Transmission,8
628,Car,25,Transmission,8
655,Car,25,Transmission,8
79,Car,25,Transmission,8
708,Car,25,Transmission,8
198,Car,25,Transmission,8
415,Car,25,Transmission,8
524,Car,25,Transmission,8
424,Car,25,Transmission,8
241,Car,25,Transmission,8
452,Car,25,Transmission,8
330,Car,25,Transmission,8
285,Car,25,Transmission,8
54,Car,25,Transmission,8
471,Car,25,Transmission,8
2,Car,25,Transmission,8
329,Car,25,Transmission,8
669,Car,25,Transmission,8
623,Car,25,Transmission,8
122,Car,25,Transmission,8
621,Car,25,Transmission,8
419,Car,25,Transmission,8
368,Car,25,Transmission,8
245,Car,25,Transmission,8
523,Car,25,Transmission,8
720,Car,25,Transmission,8
324,Car,25,Transmission,8
24,Car,25,Transmission,8
275,Car,25,Transmission,8
85,Car,25,Transmission,8
216,Car,25,Transmission,8
536,Car,25,Transmission,8
88,Car,25,Transmission,8
96,Car,25,Transmission,8
653,Car,25,Transmission,8
107,Car,25,Transmission,8
97,Car,25,Transmission,8
585,Car,25,Transmission,8
758,Car,25,Transmission,8
745,Car,25,Transmission,8
774,Car,25,Transmission,8
265,Car,25,Transmission,8
730,Car,25,Transmission,8
254,Car,25,Transmission,8
200,Car,25,Transmission,8
576,Car,25,Transmission,8
139,Car,25,Transmission,8
765,Car,25,Transmission,8
156,Car,25,Transmission,8
178,Car,25,Transmission,8
513,Car,25,Transmission,8
773,Car,25,Transmission,8
560,Car,25,Transmission,8
759,Car,25,Transmission,8
185,Car,25,Transmission,8
518,Car,25,Transmission,8
409,Car,25,Transmission,8
146,Car,25,Transmission,8
546,Car,25,Transmission,8
383,Car,25,Transmission,8
358,Car,25,Transmission,8
190,Car,25,Transmission,8
318,Car,25,Transmission,8
793,Car,25,Transmission,8
102,Car,25,Transmission,8
207,Car,25,Transmission,8
286,Car,25,Transmission,8
193,Car,25,Transmission,8
729,Car,25,Transmission,8
543,Car,25,Transmission,8
17,Car,25,Transmission,8
103,Car,25,Transmission,8
454,Car,25,Transmission,8
485,Car,25,Transmission,8
820,Car,25,Transmission,8
813,Car,25,Transmission,8
169,Car,25,Transmission,8
111,Car,25,Transmission,8
716,Car,25,Transmission,8
466,Car,25,Transmission,8
59,Car,25,Transmission,8
778,Car,25,Transmission,8
796,Car,25,Transmission,8
152,Car,25,Transmission,8
16,Car,25,Transmission,8
591,Car,25,Transmission,8
22,Car,25,Transmission,8
399,Car,25,Transmission,8
313,Car,25,Transmission,8
665,Car,25,Transmission,8
386,Car,25,Transmission,8
501,Car,25,Transmission,8
197,Car,25,Transmission,8
78,Car,25,Transmission,8
375,Car,25,Transmission,8
239,Car,25,Transmission,8
541,Car,25,Transmission,8
5,Car,25,Transmission,8
410,Car,25,Transmission,8
351,Car,25,Transmission,8
369,Car,25,Transmission,8
74,Car,25,Transmission,8
189,Car,25,Transmission,8
393,Car,25,Transmission,8
735,Car,25,Transmission,8
428,Car,25,Transmission,8
321,Car,25,Transmission,8
51,Car,25,Transmission,8
722,Car,25,Transmission,8
93,Car,25,Transmission,8
785,Car,25,Transmission,8
824,Car,25,Transmission,8
143,Car,25,Transmission,8
183,Car,25,Transmission,8
537,Car,25,Transmission,8
354,Car,25,Transmission,8
446,Car,25,Transmission,8
633,Car,25,Transmission,8
31,Car,25,Transmission,8
235,Car,25,Transmission,8
363,Car,25,Transmission,8
593,Car,25,Transmission,8
747,Car,25,Transmission,8
284,Car,25,Transmission,8
775,Car,25,Transmission,8
803,Car,25,Transmission,8
635,Car,25,Transmission,8
764,Car,25,Transmission,8
671,Car,25,Transmission,8
39,Car,25,Transmission,8
754,Car,25,Transmission,8
445,Car,25,Transmission,8
423,Car,25,Transmission,8
512,Car,25,Transmission,8
403,Car,25,Transmission,8
530,Car,25,Transmission,8
217,Car,25,Transmission,8
25,Car,25,Transmission,8
750,Car,25,Transmission,8
790,Car,25,Transmission,8
532,Car,25,Transmission,8
136,Car,25,Transmission,8
711,Car,25,Transmission,8
339,Car,25,Transmission,8
556,Car,25,Transmission,8
145,Car,25,Transmission,8
233,Car,25,Transmission,8
150,Car,25,Transmission,8
9,Car,25,Transmission,8
783,Car,25,Transmission,8
370,Car,25,Transmission,8
498,Car,25,Transmission,8
607,Car,25,Transmission,8
320,Car,25,Transmission,8
534,Car,25,Transmission,8
642,Car,25,Transmission,8
786,Car,25,Transmission,8
335,Car,25,Transmission,8
559,Car,25,Transmission,8
522,Car,25,Transmission,8
685,Car,25,Transmission,8
643,Car,25,Transmission,8
44,Car,25,Transmission,8
738,Car,25,Transmission,8
529,Car,25,Transmission,8
456,Car,25,Transmission,8
125,Car,25,Transmission,8
180,Car,25,Transmission,8
179,Car,25,Transmission,8
660,Car,25,Transmission,8
444,Car,25,Transmission,8
684,Car,25,Transmission,8
818,Car,25,Transmission,8
683,Car,25,Transmission,8
348,Car,25,Transmission,8
554,Car,25,Transmission,8
742,Car,25,Transmission,8
147,Car,25,Transmission,8
488,Car,21,Transmission,9
11,Car,21,Transmission,9
303,Car,21,Transmission,9
736,Car,21,Transmission,9
361,Car,21,Transmission,9
701,Car,21,Transmission,9
311,Car,21,Transmission,9
328,Car,21,Transmission,9
706,Car,21,Transmission,9
296,Car,21,Transmission,9
478,Car,21,Transmission,9
295,Car,21,Transmission,9
301,Car,21,Transmission,9
202,Car,21,Transmission,9
77,Car,21,Transmission,9
120,Car,21,Transmission,9
160,Car,21,Transmission,9
99,Car,21,Transmission,9
171,Car,21,Transmission,9
402,Car,21,Transmission,9
225,Car,21,Transmission,9
611,Car,21,Transmission,9
283,Car,21,Transmission,9
243,Car,21,Transmission,9
634,Car,21,Transmission,9
364,Car,21,Transmission,9
82,Car,21,Transmission,9
517,Car,21,Transmission,9
514,Car,21,Transmission,9
697,Car,21,Transmission,9
101,Car,21,Transmission,9
50,Car,21,Transmission,9
781,Car,21,Transmission,9
694,Car,4,Transmission,5
574,Car,4,Transmission,5
106,Car,4,Transmission,5
408,Car,4,Transmission,5
170,Car,4,Transmission,5
709,Car,4,Transmission,5
151,Car,4,Transmission,5
804,Car,4,Transmission,5
162,Car,22,Transmission,6
70,Car,22,Transmission,6
60,Car,22,Transmission,6
390,Car,22,Transmission,6
140,Car,22,Transmission,6
744,Car,22,Transmission,6
61,Car,22,Transmission,6
250,Car,22,Transmission,6
159,Car,22,Transmission,6
561,Car,22,Transmission,6
276,Car,22,Transmission,6
676,Car,22,Transmission,6
600,Car,22,Transmission,6
575,Car,22,Transmission,6
527,Car,22,Transmission,6
700,Car,22,Transmission,6
325,Car,22,Transmission,6
544,Car,22,Transmission,6
438,Car,22,Transmission,6
401,Car,22,Transmission,6
535,Car,22,Transmission,6
497,Car,22,Transmission,6
644,Car,22,Transmission,6
72,Car,22,Transmission,6
592,Car,22,Transmission,6
821,Car,22,Transmission,6
112,Car,22,Transmission,6
627,Car,22,Transmission,6
211,Car,22,Transmission,6
823,Car,22,Transmission,6
87,Car,22,Transmission,6
558,Car,22,Transmission,6
188,Car,22,Transmission,6
763,Car,22,Transmission,6
654,Car,22,Transmission,6
550,Car,22,Transmission,6
455,Car,22,Transmission,6
569,Car,22,Transmission,6
223,Car,22,Transmission,6
626,Car,22,Transmission,6
472,Car,22,Transmission,6
640,Car,22,Transmission,6
657,Car,22,Transmission,6
752,Car,22,Transmission,6
568,Car,22,Transmission,6
310,Car,22,Transmission,6
563,Car,22,Transmission,6
507,Car,22,Transmission,6
713,Car,22,Transmission,6
728,Car,22,Transmission,6
784,Car,22,Transmission,6
816,Car,22,Transmission,6
229,Car,22,Transmission,6
508,Car,22,Transmission,6
505,Car,22,Transmission,6
38,Car,22,Transmission,6
740,Car,22,Transmission,6
53,Car,22,Transmission,6
441,Car,1,Transmission,7
253,Car,1,Transmission,7
177,Car,1,Transmission,7
533,Car,1,Transmission,7
362,Car,1,Transmission,7
173,Car,1,Transmission,7
340,Car,1,Transmission,7
772,Car,1,Transmission,7
732,Car,1,Transmission,7
743,Car,1,Transmission,7
12,Car,1,Transmission,7
615,Car,1,Transmission,7
636,Car,1,Transmission,7
648,Car,1,Transmission,7
