start_id,start_vertex_type,end_id,end_vertex_type,gears
319,vt_car,16,vt_transmission,9
20,vt_car,16,vt_transmission,9
317,vt_car,16,vt_transmission,9
220,vt_car,16,vt_transmission,9
378,vt_car,16,vt_transmission,9
767,vt_car,16,vt_transmission,9
479,vt_car,16,vt_transmission,9
29,vt_car,16,vt_transmission,9
113,vt_car,16,vt_transmission,9
596,vt_car,16,vt_transmission,9
639,vt_car,16,vt_transmission,9
90,vt_car,16,vt_transmission,9
670,vt_car,16,vt_transmission,9
477,vt_car,16,vt_transmission,9
35,vt_car,16,vt_transmission,9
792,vt_car,16,vt_transmission,9
1,vt_car,16,vt_transmission,9
673,vt_car,16,vt_transmission,9
209,vt_car,16,vt_transmission,9
394,vt_car,16,vt_transmission,9
771,vt_car,16,vt_transmission,9
251,vt_car,16,vt_transmission,9
33,vt_car,3,vt_transmission,6
191,vt_car,3,vt_transmission,6
734,vt_car,3,vt_transmission,6
465,vt_car,3,vt_transmission,6
381,vt_car,3,vt_transmission,6
727,vt_car,3,vt_transmission,6
599,vt_car,3,vt_transmission,6
7,vt_car,3,vt_transmission,6
688,vt_car,3,vt_transmission,6
822,vt_car,3,vt_transmission,6
267,vt_car,3,vt_transmission,6
342,vt_car,3,vt_transmission,6
404,vt_car,3,vt_transmission,6
110,vt_car,3,vt_transmission,6
42,vt_car,3,vt_transmission,6
644,vt_car,5,vt_transmission,7
159,vt_car,5,vt_transmission,7
250,vt_car,5,vt_transmission,7
390,vt_car,5,vt_transmission,7
640,vt_car,5,vt_transmission,7
472,vt_car,5,vt_transmission,7
626,vt_car,5,vt_transmission,7
223,vt_car,5,vt_transmission,7
558,vt_car,5,vt_transmission,7
87,vt_car,5,vt_transmission,7
740,vt_car,5,vt_transmission,7
588,vt_car,5,vt_transmission,7
95,vt_car,5,vt_transmission,7
525,vt_car,5,vt_transmission,7
401,vt_car,5,vt_transmission,7
438,vt_car,5,vt_transmission,7
719,vt_car,5,vt_transmission,7
218,vt_car,5,vt_transmission,7
531,vt_car,5,vt_transmission,7
798,vt_car,5,vt_transmission,7
52,vt_car,5,vt_transmission,7
566,vt_car,5,vt_transmission,7
412,vt_car,5,vt_transmission,7
130,vt_car,5,vt_transmission,7
429,vt_car,5,vt_transmission,7
56,vt_car,5,vt_transmission,7
116,vt_car,5,vt_transmission,7
91,vt_car,5,vt_transmission,7
770,vt_car,5,vt_transmission,7
384,vt_car,5,vt_transmission,7
606,vt_car,5,vt_transmission,7
61,vt_car,5,vt_transmission,7
231,vt_car,5,vt_transmission,7
752,vt_car,5,vt_transmission,7
816,vt_car,5,vt_transmission,7
229,vt_car,5,vt_transmission,7
600,vt_car,5,vt_transmission,7
208,vt_car,5,vt_transmission,7
497,vt_car,5,vt_transmission,7
66,vt_car,5,vt_transmission,7
184,vt_car,5,vt_transmission,7
360,vt_car,5,vt_transmission,7
784,vt_car,5,vt_transmission,7
700,vt_car,5,vt_transmission,7
561,vt_car,5,vt_transmission,7
464,vt_car,5,vt_transmission,7
583,vt_car,5,vt_transmission,7
293,vt_car,5,vt_transmission,7
714,vt_car,5,vt_transmission,7
733,vt_car,5,vt_transmission,7
163,vt_car,5,vt_transmission,7
672,vt_car,5,vt_transmission,7
228,vt_car,5,vt_transmission,7
434,vt_car,5,vt_transmission,7
260,vt_car,5,vt_transmission,7
422,vt_car,5,vt_transmission,7
741,vt_car,5,vt_transmission,7
622,vt_car,5,vt_transmission,7
114,vt_car,5,vt_transmission,7
819,vt_car,5,vt_transmission,7
264,vt_car,5,vt_transmission,7
631,vt_car,5,vt_transmission,7
667,vt_car,5,vt_transmission,7
567,vt_car,5,vt_transmission,7
84,vt_car,5,vt_transmission,7
612,vt_car,5,vt_transmission,7
48,vt_car,5,vt_transmission,7
413,vt_car,5,vt_transmission,7
118,vt_car,5,vt_transmission,7
377,vt_car,5,vt_transmission,7
682,vt_car,7,vt_transmission,8
173,vt_car,7,vt_transmission,8
636,vt_car,7,vt_transmission,8
41,vt_car,7,vt_transmission,8
51,vt_car,7,vt_transmission,8
722,vt_car,7,vt_transmission,8
12,vt_car,7,vt_transmission,8
189,vt_car,7,vt_transmission,8
74,vt_car,7,vt_transmission,8
351,vt_car,7,vt_transmission,8
587,vt_car,7,vt_transmission,8
186,vt_car,7,vt_transmission,8
516,vt_car,7,vt_transmission,8
27,vt_car,7,vt_transmission,8
579,vt_car,7,vt_transmission,8
148,vt_car,7,vt_transmission,8
442,vt_car,7,vt_transmission,8
695,vt_car,7,vt_transmission,8
629,vt_car,7,vt_transmission,8
538,vt_car,7,vt_transmission,8
312,vt_car,7,vt_transmission,8
67,vt_car,7,vt_transmission,8
707,vt_car,7,vt_transmission,8
691,vt_car,7,vt_transmission,8
8,vt_car,7,vt_transmission,8
297,vt_car,7,vt_transmission,8
157,vt_car,7,vt_transmission,8
411,vt_car,7,vt_transmission,8
441,vt_car,7,vt_transmission,8
533,vt_car,7,vt_transmission,8
766,vt_car,7,vt_transmission,8
568,vt_car,7,vt_transmission,8
743,vt_car,7,vt_transmission,8
732,vt_car,7,vt_transmission,8
340,vt_car,7,vt_transmission,8
86,vt_car,7,vt_transmission,8
162,vt_car,7,vt_transmission,8
291,vt_car,7,vt_transmission,8
374,vt_car,7,vt_transmission,8
493,vt_car,7,vt_transmission,8
376,vt_car,7,vt_transmission,8
726,vt_car,7,vt_transmission,8
615,vt_car,7,vt_transmission,8
735,vt_car,7,vt_transmission,8
362,vt_car,7,vt_transmission,8
142,vt_car,15,vt_transmission,9
94,vt_car,24,vt_transmission,7
459,vt_car,24,vt_transmission,7
300,vt_car,24,vt_transmission,7
737,vt_car,24,vt_transmission,7
761,vt_car,24,vt_transmission,7
594,vt_car,24,vt_transmission,7
806,vt_car,24,vt_transmission,7
290,vt_car,24,vt_transmission,7
140,vt_car,24,vt_transmission,7
70,vt_car,24,vt_transmission,7
603,vt_car,24,vt_transmission,7
15,vt_car,24,vt_transmission,7
420,vt_car,24,vt_transmission,7
344,vt_car,24,vt_transmission,7
582,vt_car,24,vt_transmission,7
679,vt_car,24,vt_transmission,7
731,vt_car,6,vt_transmission,8
199,vt_car,6,vt_transmission,8
379,vt_car,6,vt_transmission,8
436,vt_car,6,vt_transmission,8
650,vt_car,6,vt_transmission,8
269,vt_car,6,vt_transmission,8
723,vt_car,6,vt_transmission,8
257,vt_car,6,vt_transmission,8
418,vt_car,6,vt_transmission,8
484,vt_car,6,vt_transmission,8
151,vt_car,12,vt_transmission,1
57,vt_car,12,vt_transmission,1
81,vt_car,12,vt_transmission,1
100,vt_car,12,vt_transmission,1
131,vt_car,12,vt_transmission,1
108,vt_car,12,vt_transmission,1
188,vt_car,12,vt_transmission,1
470,vt_car,12,vt_transmission,1
467,vt_car,12,vt_transmission,1
355,vt_car,12,vt_transmission,1
453,vt_car,12,vt_transmission,1
106,vt_car,12,vt_transmission,1
694,vt_car,12,vt_transmission,1
715,vt_car,12,vt_transmission,1
256,vt_car,12,vt_transmission,1
149,vt_car,12,vt_transmission,1
768,vt_car,12,vt_transmission,1
700,vt_car,12,vt_transmission,1
499,vt_car,12,vt_transmission,1
72,vt_car,12,vt_transmission,1
802,vt_car,12,vt_transmission,1
577,vt_car,12,vt_transmission,1
288,vt_car,12,vt_transmission,1
433,vt_car,12,vt_transmission,1
630,vt_car,12,vt_transmission,1
705,vt_car,12,vt_transmission,1
69,vt_car,12,vt_transmission,1
763,vt_car,12,vt_transmission,1
166,vt_car,12,vt_transmission,1
123,vt_car,12,vt_transmission,1
389,vt_car,12,vt_transmission,1
353,vt_car,12,vt_transmission,1
170,vt_car,12,vt_transmission,1
612,vt_car,12,vt_transmission,1
268,vt_car,12,vt_transmission,1
489,vt_car,12,vt_transmission,1
322,vt_car,12,vt_transmission,1
426,vt_car,12,vt_transmission,1
804,vt_car,12,vt_transmission,1
784,vt_car,11,vt_transmission,1
809,vt_car,11,vt_transmission,1
474,vt_car,11,vt_transmission,1
247,vt_car,11,vt_transmission,1
163,vt_car,11,vt_transmission,1
672,vt_car,11,vt_transmission,1
439,vt_car,23,vt_transmission,10
760,vt_car,23,vt_transmission,10
121,vt_car,23,vt_transmission,10
592,vt_car,23,vt_transmission,10
72,vt_car,23,vt_transmission,10
137,vt_car,23,vt_transmission,10
80,vt_car,23,vt_transmission,10
182,vt_car,23,vt_transmission,10
779,vt_car,23,vt_transmission,10
332,vt_car,23,vt_transmission,10
213,vt_car,19,vt_transmission,6
309,vt_car,19,vt_transmission,6
473,vt_car,19,vt_transmission,6
602,vt_car,19,vt_transmission,6
240,vt_car,19,vt_transmission,6
826,vt_car,19,vt_transmission,6
109,vt_car,19,vt_transmission,6
277,vt_car,19,vt_transmission,6
45,vt_car,19,vt_transmission,6
385,vt_car,19,vt_transmission,6
483,vt_car,19,vt_transmission,6
237,vt_car,19,vt_transmission,6
13,vt_car,19,vt_transmission,6
487,vt_car,19,vt_transmission,6
486,vt_car,19,vt_transmission,6
327,vt_car,19,vt_transmission,6
463,vt_car,19,vt_transmission,6
693,vt_car,19,vt_transmission,6
692,vt_car,19,vt_transmission,6
807,vt_car,26,vt_transmission,7
709,vt_car,26,vt_transmission,7
762,vt_car,26,vt_transmission,7
574,vt_car,26,vt_transmission,7
763,vt_car,26,vt_transmission,7
408,vt_car,26,vt_transmission,7
450,vt_car,26,vt_transmission,7
573,vt_car,26,vt_transmission,7
188,vt_car,26,vt_transmission,7
100,vt_car,26,vt_transmission,7
131,vt_car,26,vt_transmission,7
526,vt_car,26,vt_transmission,7
521,vt_car,26,vt_transmission,7
453,vt_car,26,vt_transmission,7
613,vt_car,20,vt_transmission,8
84,vt_car,20,vt_transmission,8
630,vt_car,20,vt_transmission,8
515,vt_car,20,vt_transmission,8
782,vt_car,20,vt_transmission,8
769,vt_car,20,vt_transmission,8
480,vt_car,20,vt_transmission,8
461,vt_car,20,vt_transmission,8
505,vt_car,20,vt_transmission,8
451,vt_car,20,vt_transmission,8
449,vt_car,20,vt_transmission,8
668,vt_car,20,vt_transmission,8
276,vt_car,20,vt_transmission,8
614,vt_car,20,vt_transmission,8
73,vt_car,20,vt_transmission,8
539,vt_car,20,vt_transmission,8
236,vt_car,20,vt_transmission,8
359,vt_car,20,vt_transmission,8
219,vt_car,20,vt_transmission,8
65,vt_car,20,vt_transmission,8
305,vt_car,20,vt_transmission,8
565,vt_car,20,vt_transmission,8
138,vt_car,20,vt_transmission,8
382,vt_car,20,vt_transmission,8
350,vt_car,20,vt_transmission,8
815,vt_car,20,vt_transmission,8
453,vt_car,10,vt_transmission,10
279,vt_car,10,vt_transmission,10
