start_id,start_vertex_type,end_id,end_vertex_type,gears
25,vt_transmission,34,vt_engine,8
25,vt_transmission,33,vt_engine,8
25,vt_transmission,60,vt_engine,8
25,vt_transmission,35,vt_engine,8
25,vt_transmission,4,vt_engine,8
25,vt_transmission,61,vt_engine,8
25,vt_transmission,46,vt_engine,8
25,vt_transmission,12,vt_engine,8
25,vt_transmission,57,vt_engine,8
26,vt_transmission,35,vt_engine,7
26,vt_transmission,6,vt_engine,7
26,vt_transmission,14,vt_engine,7
26,vt_transmission,4,vt_engine,7
26,vt_transmission,8,vt_engine,7
